,date,week,red,blue,sales,poolmoney,content,prizegrades1num,prizegrades1money,prizegrades2num,prizegrades2money,prizegrades3num,prizegrades3money,prizegrades4num,prizegrades4money,prizegrades5num,prizegrades5money,prizegrades6num,prizegrades6money
2019016,2019-02-12(二),二,"05,07,09,11,19,25",05,314659700,1334598348,"河北1注,内蒙古1注,山东1注,河南1注,广东1注,四川1注,云南5注,共11注。",11,6236511,157,108293,2163,3000,92522,200,1508697,10,9218949,5
2019017,2019-02-14(四),四,"04,05,24,28,30,33",09,312764888,1355934705,"辽宁1注,上海1注,云南1注,共3注。",3,9404407,50,330330,947,3000,49981,200,991144,10,12888010,5
2019018,2019-02-17(日),日,"04,11,18,19,26,32",04,349743310,1370346090,"江苏1注,浙江1注,安徽2注,广东2注,广西1注,四川1注,共8注。",8,7473244,364,67946,1391,3000,65920,200,1216364,10,8584758,5
2019019,2019-02-19(二),二,"03,11,17,18,24,25",06,326400930,1285383840,"北京2注,天津1注,河北1注,上海1注,江苏3注,浙江1注,福建1注,江西1注,山东5注,河南1注,湖北2注,广东2注,陕西1注,宁夏1注,新疆1注,共24注。",24,5530875,268,59426,2643,3000,107983,200,1679611,10,9981949,5
2019020,2019-02-21(四),四,"02,12,13,23,27,28",12,330603914,1268982145,"上海1注,浙江1注,河南1注,湖北3注,湖南1注,广东1注,贵州1注,云南1注,新疆1注,共11注。",11,6275977,233,75299,2238,3000,102237,200,1680141,10,9570874,5
2019021,2019-02-24(日),日,"02,05,07,08,20,27",04,370839306,1301850849,"天津2注,河南1注,湖北1注,四川1注,陕西1注,共6注。",6,8810224,214,133535,1155,3000,67604,200,1347077,10,7389591,5
2019022,2019-02-26(二),二,"03,07,11,21,30,33",07,338829860,1233143388,"江苏3注,安徽2注,江西1注,山东5注,重庆1注,广东5注,广西1注,四川1注,共19注。",19,5503206,169,70716,2055,3000,86814,200,1417042,10,16104759,5
2019023,2019-02-28(四),四,"01,10,14,15,18,31",13,353488994,1207046316,"内蒙古1注,黑龙江1注,江苏1注,浙江4注,安徽1注,河南1注,湖南1注,四川2注,甘肃1注,共13注。",13,6088193,336,52628,3232,3000,122445,200,1798078,10,10062246,5
2019024,2019-03-03(日),日,"01,08,23,25,28,29",10,384117562,1209747493,"天津1注,上海1注,浙江1注,湖南1注,四川1注,陕西2注,宁夏1注,共8注。",8,6940962,99,196056,1518,3000,85039,200,1544263,10,14714934,5
2019025,2019-03-05(二),二,"15,16,21,27,30,33",04,345714892,1246342879,"辽宁2注,黑龙江1注,湖南1注,广西1注,共5注。",5,9479664,74,378350,838,3000,48576,200,997993,10,7039911,5
2019026,2019-03-07(四),四,"03,13,15,19,20,27",14,349411720,1242805065,"北京1注,内蒙古1注,安徽3注,江西1注,广东1注,四川1注,陕西1注,深圳1注,共10注。",10,6689534,105,201135,1359,3000,72605,200,1386153,10,10855102,5
2019027,2019-03-10(日),日,"02,06,08,10,11,17",13,393236612,1257385558,"山东2注,湖南1注,广东5注,贵州1注,共9注。",9,7407292,223,121444,1601,3000,95901,200,1910982,10,8252950,5
2019028,2019-03-12(二),二,"04,19,22,26,29,30",11,356878622,1244140628,"河北1注,福建3注,山东1注,重庆1注,河南1注,湖南1注,云南1注,宁夏2注,共11注。",11,6380332,165,115027,2023,3000,98830,200,1660732,10,11301979,5
2019029,2019-03-14(四),四,"08,11,17,23,32,33",10,358515950,1269306832,"内蒙古1注,浙江1注,福建1注,山东1注,湖北1注,甘肃1注,共6注。",6,8343406,83,302115,1157,3000,61274,200,1166185,10,9596595,5
2019030,2019-03-17(日),日,"04,05,07,10,12,22",16,392415448,1240512761,"山西1注,吉林1注,浙江2注,安徽1注,福建2注,山东1注,河南2注,湖北2注,湖南2注,广东1注,云南1注,陕西1注,共17注。",17,6202265,196,130347,1656,3000,83656,200,1625585,10,10427184,5
2019031,2019-03-19(二),二,"03,13,15,18,21,33",16,358344316,1276420305,"江苏2注,重庆3注,共5注。",5,9429639,119,232649,976,3000,60588,200,1236438,10,7487549,5
2019032,2019-03-21(四),四,"04,08,09,13,28,33",04,353034100,1308932812,"上海1注,江苏2注,广东1注,贵州1注,青海1注,共6注。",6,8788636,228,124626,951,3000,52822,200,1080804,10,7020433,5
2019033,2019-03-24(日),日,"09,15,19,21,23,29",15,385168218,1259439534,"山西1注,江苏1注,浙江1注,河南3注,四川4注,陕西1注,深圳11注,共22注。",22,6000111,224,122781,1380,3000,68477,200,1323149,10,9530663,5
2019034,2019-03-26(二),二,"09,11,15,22,24,26",03,354652922,1263277472,"北京1注,河北1注,辽宁3注,上海1注,福建2注,山东1注,河南1注,共10注。",10,6957743,103,237590,1211,3000,63789,200,1242428,10,9415538,5
2019035,2019-03-28(四),四,"01,05,07,09,10,20",16,354951028,1269805979,"北京2注,河北1注,黑龙江2注,上海1注,江西1注,山东1注,广东1注,广西1注,深圳1注,共11注。",11,7034000,233,120032,1362,3000,75341,200,1379602,10,5821154,5
2019036,2019-03-31(日),日,"02,10,13,16,23,32",08,383547756,1164805979,"天津1注,河北3注,辽宁1注,吉林1注,上海6注,浙江1注,安徽1注,河南2注,湖北1注,湖南2注,广东1注,陕西1注,共21注。",21,5000000,85,6000,2956,3000,117550,200,1895239,10,28680477,5
2019037,2019-04-02(二),二,"01,07,12,14,18,25",10,344923376,1154793537,"江苏1注,浙江5注,山东2注,河南1注,广东2注,云南1注,共12注。",12,6514774,213,106674,1458,3000,70399,200,1325157,10,9284123,5
2019038,2019-04-04(四),四,"09,12,21,27,29,30",05,335328036,1138999919,"上海1注,浙江2注,重庆1注,湖北1注,四川2注,陕西1注,宁夏2注,共10注。",10,6243868,101,153944,2137,3000,89846,200,1485224,10,12576975,5
2019039,2019-04-07(日),日,"06,07,11,14,27,32",08,363128750,1122075950,"江苏3注,浙江5注,广西1注,陕西2注,共11注。",11,6258711,136,127259,2045,3000,89894,200,1606282,10,13705464,5
2019040,2019-04-09(二),二,"05,06,09,18,23,31",11,335974062,1118623191,"北京2注,黑龙江1注,江西1注,河南2注,广东1注,云南1注,共8注。",8,6661238,159,104480,2510,3000,93201,200,1540542,10,11320428,5
2019041,2019-04-11(四),四,"02,09,13,23,24,26",16,347145834,1183587505,"江西1注,河南1注,共2注。",2,10000000,103,274965,831,3000,47335,200,1003320,10,6964501,5
2019042,2019-04-14(日),日,"15,17,19,22,25,26",04,376134240,1220955571,"河北1注,山西1注,福建1注,山东1注,共4注。",4,10000000,132,195373,1226,3000,74347,200,1495803,10,9528585,5
2019043,2019-04-16(二),二,"01,06,12,13,24,32",13,345296562,1275191954,"山东1注,湖北1注,共2注。",2,10000000,99,249954,1162,3000,57084,200,1034128,10,8993878,5
2019044,2019-04-18(四),四,"06,14,16,17,23,29",07,350579948,1246753637,"天津1注,浙江4注,安徽1注,湖南1注,广东1注,广西1注,宁夏1注,深圳2注,共12注。",12,5956414,188,76309,2205,3000,95733,200,1552954,10,14621631,5
2019045,2019-04-21(日),日,"01,06,17,19,27,31",14,380577960,1272816559,"辽宁1注,江苏1注,广东3注,甘肃1注,深圳1注,共7注。",7,8172099,83,334408,836,3000,51802,200,1068768,10,10380725,5
2019046,2019-04-23(二),二,"02,12,16,22,25,32",06,349236650,1227436396,"天津1注,黑龙江1注,上海5注,浙江1注,山东1注,河南3注,湖北1注,广东2注,海南1注,新疆1注,共17注。",17,5847483,132,136431,2121,3000,81820,200,1392213,10,12488152,5
2019047,2019-04-25(四),四,"03,11,18,25,30,33",14,349665886,1297945208,"广东1注,共1注。",1,10000000,388,69165,909,3000,84327,200,1725198,10,5429364,5
2019048,2019-04-28(日),日,"03,07,10,12,18,29",10,379210874,1307482004,"河北1注,江苏3注,湖南1注,广东3注,共8注。",8,7251672,153,147168,2209,3000,101803,200,1730349,10,10291067,5
2019049,2019-04-30(二),二,"03,10,13,22,23,28",15,333775314,1300906020,"北京1注,天津1注,黑龙江1注,浙江2注,河南2注,湖北1注,新疆1注,共9注。",9,6552485,205,85197,2854,3000,111093,200,1745138,10,9091215,5
2019050,2019-05-02(四),四,"04,06,10,11,21,23",02,311858860,1276546288,"辽宁1注,吉林1注,上海1注,安徽1注,河南1注,广东4注,云南1注,深圳3注,共13注。",13,6136790,100,184728,1227,3000,64622,200,1200423,10,10061963,5
2019051,2019-05-05(日),日,"08,09,10,13,15,28",09,371316762,1229559631,"山西1注,内蒙古1注,吉林1注,黑龙江1注,江苏1注,安徽1注,福建1注,重庆1注,河南1注,湖北1注,广东1注,西藏1注,新疆1注,共13注。",13,5503869,120,68232,3302,3000,142819,200,2196456,10,17751864,5
2019052,2019-05-07(二),二,"03,06,09,13,16,19",16,342251970,514041918,"北京2注,天津12注,河北1注,山西3注,内蒙古2注,辽宁1注,黑龙江2注,上海5注,江苏3注,浙江26注,安徽3注,福建6注,江西3注,山东7注,重庆1注,河南5注,湖北23注,湖南3注,广东11注,广西1注,四川2注,贵州3注,云南7注,陕西16注,甘肃2注,深圳3注,共153注。",153,5117604,2295,9800,2162,3000,76077,200,1276540,10,8653774,5
2019053,2019-05-09(四),四,"04,16,22,25,29,31",08,345533966,486040155,"内蒙古1注,上海5注,江苏1注,湖北1注,四川4注,共12注。",12,5969643,109,133437,1869,3000,80695,200,1364875,10,15147656,5
2019054,2019-05-12(日),日,"07,10,11,15,24,26",11,376075414,484344441,"北京1注,吉林1注,山东1注,湖北1注,湖南1注,广东1注,贵州2注,共8注。",8,6741103,132,131901,2374,3000,102249,200,1678737,10,14054725,5
2019055,2019-05-14(二),二,"01,06,11,15,19,31",10,350070872,531777347,"河南1注,广东1注,共2注。",2,10000000,61,368485,1097,3000,57238,200,1100504,10,11176109,5
2019056,2019-05-16(四),四,"13,14,17,19,21,29",01,351267630,579319269,"江西1注,共1注。",1,10000000,78,245905,1528,3000,70105,200,1287687,10,12783341,5
2019057,2019-05-19(日),日,"04,05,06,08,13,18",16,372560948,606231938,"黑龙江2注,上海1注,湖南1注,四川1注,陕西1注,深圳1注,共7注。",7,8216242,127,221591,1311,3000,74663,200,1509549,10,7205057,5
2019058,2019-05-21(二),二,"07,08,12,21,23,27",12,339299672,520571254,"河北1注,黑龙江1注,上海1注,江苏4注,浙江1注,安徽2注,福建3注,山东1注,湖北1注,广东1注,广西1注,四川1注,云南1注,陕西1注,共20注。",20,5260714,127,51321,3726,3000,152257,200,2179068,10,15353055,5
2019059,2019-05-23(四),四,"04,05,07,09,16,18",06,345567246,561383166,"湖北1注,广西1注,共2注。",2,10000000,125,162165,1542,3000,75876,200,1380983,10,10926874,5
2019060,2019-05-26(日),日,"03,04,14,20,23,27",01,367103342,628604946,"河南1注,广东1注,共2注。",2,10000000,118,246389,994,3000,55657,200,1125191,10,7643924,5
2019061,2019-05-28(二),二,"03,17,19,24,27,31",12,335296666,655425812,"北京1注,安徽1注,重庆2注,四川1注,陕西1注,共6注。",6,8443688,80,322845,841,3000,47553,200,965087,10,7860046,5
2019062,2019-05-30(四),四,"07,13,16,23,26,30",01,339468976,684734277,"上海1注,江苏3注,浙江1注,湖北1注,新疆1注,共7注。",7,8340699,161,181559,675,3000,47411,200,1055744,10,5470135,5
2019063,2019-06-02(日),日,"01,14,19,22,29,31",16,361222550,718713061,"黑龙江1注,河南1注,湖北2注,海南1注,共5注。",5,9289366,91,294599,1005,3000,56213,200,1145392,10,8810675,5
2019064,2019-06-04(二),二,"12,20,24,25,30,33",12,331639006,743421022,"上海1注,浙江1注,广西1注,贵州1注,共4注。",4,9064360,92,220889,1028,3000,61462,200,1216263,10,10735376,5
2019065,2019-06-06(四),四,"06,09,11,15,20,26",10,327400036,737867862,"北京2注,河北1注,辽宁1注,江苏1注,湖北1注,贵州1注,云南2注,深圳1注,共10注。",10,6616248,317,63732,1803,3000,88849,200,1517001,10,8252954,5
2019066,2019-06-09(日),日,"01,14,17,20,22,32",04,354505682,765994853,"内蒙古1注,山东1注,河南2注,广西1注,云南1注,共6注。",6,8522847,86,307225,977,3000,47329,200,945495,10,9234119,5
2019067,2019-06-11(二),二,"04,06,08,11,30,33",11,330381956,781887228,"北京1注,辽宁1注,江苏2注,湖南1注,共5注。",5,7973990,110,168976,1249,3000,63942,200,1185283,10,11829831,5
2019068,2019-06-13(四),四,"03,14,20,24,26,33",10,331635522,802934315,"山西1注,黑龙江1注,广东2注,四川1注,甘肃1注,共6注。",6,8093762,64,362550,853,3000,46806,200,937858,10,9677948,5
2019069,2019-06-16(日),日,"06,11,16,19,21,25",01,370103190,813208375,"辽宁1注,浙江1注,福建1注,江西1注,湖北1注,广东1注,四川1注,云南1注,共8注。",8,7285184,226,101114,1642,3000,87880,200,1535319,10,10417598,5
2019070,2019-06-18(二),二,"06,15,18,19,24,32",09,335727814,839590047,"浙江1注,重庆1注,四川1注,共3注。",3,10000000,103,182464,1352,3000,71266,200,1271212,10,11661949,5
2019071,2019-06-20(四),四,"01,08,19,24,29,30",04,338921834,779942491,"山西1注,上海1注,浙江4注,重庆3注,河南5注,湖北1注,广西2注,四川4注,贵州1注,共22注。",22,5832271,371,61691,1909,3000,77740,200,1214971,10,8219418,5
2019072,2019-06-23(日),日,"02,09,13,15,22,30",15,366310328,784809688,"河北1注,浙江1注,江西2注,山东1注,湖南3注,广东1注,深圳1注,共10注。",10,6995170,155,160900,1666,3000,80447,200,1454142,10,8820940,5
2019073,2019-06-25(二),二,"01,02,06,12,16,18",08,334373706,731798593,"河北2注,山西1注,内蒙古1注,江苏1注,山东1注,重庆2注,河南1注,湖北1注,广西3注,贵州1注,陕西1注,深圳2注,共17注。",17,5684254,146,99591,2082,3000,86209,200,1407233,10,13624268,5
2019074,2019-06-27(四),四,"12,21,27,29,31,33",04,339313032,777279978,"河北1注,上海1注,安徽1注,陕西1注,共4注。",4,10000000,51,558701,681,3000,36557,200,803399,10,6979963,5
2019075,2019-06-30(日),日,"05,08,20,22,31,33",03,356452390,825389586,"福建1注,广东1注,共2注。",2,10000000,69,329031,983,3000,57414,200,1168124,10,11547164,5
2019076,2019-07-02(二),二,"12,15,19,20,29,32",14,327737064,860745165,"四川1注,深圳3注,共4注。",4,10000000,84,299030,887,3000,46766,200,981791,10,7656989,5
2019077,2019-07-04(四),四,"09,11,13,18,21,22",15,331156004,928983242,"浙江1注,共1注。",1,10000000,118,221011,921,3000,55739,200,1161051,10,6485539,5
2019078,2019-07-07(日),日,"01,17,27,29,31,33",12,358699764,911692755,"北京1注,黑龙江1注,江苏6注,浙江1注,山东1注,广东2注,云南2注,共14注。",14,6369078,199,120396,1248,3000,62854,200,1185214,10,10352093,5
2019079,2019-07-09(二),二,"01,03,06,09,19,31",16,324952306,884700186,"上海10注,江苏1注,福建1注,江西1注,山东1注,四川1注,共15注。",15,6163816,156,139881,1634,3000,72099,200,1197361,10,8128996,5
2019080,2019-07-11(四),四,"03,06,08,20,24,32",07,333601616,878626031,"河北2注,辽宁1注,浙江1注,安徽1注,山东1注,深圳1注,共7注。",7,6502641,80,164351,1399,3000,80926,200,1423007,10,15252015,5
2019081,2019-07-14(日),日,"05,24,27,29,31,32",10,359862504,907395563,"江苏1注,山东1注,重庆1注,广东2注,共5注。",5,8910511,58,421391,877,3000,45047,200,971926,10,11442036,5
2019082,2019-07-16(二),二,"07,16,19,22,24,28",02,328221990,927370251,"河北1注,辽宁1注,安徽1注,广东2注,共5注。",5,8270886,91,224648,1412,3000,71586,200,1328818,10,9443047,5
2019083,2019-07-18(四),四,"06,15,17,26,28,31",03,329029762,926738145,"河北1注,江苏5注,浙江1注,安徽1注,贵州2注,共10注。",10,6795196,118,190169,1189,3000,61110,200,1161496,10,8812163,5
2019084,2019-07-21(日),日,"04,08,14,18,20,27",03,356282880,892130280,"内蒙古1注,浙江1注,安徽1注,山东11注,河南1注,共15注。",15,5979203,300,61200,2549,3000,124314,200,2086504,10,9552705,5
2019085,2019-07-23(二),二,"01,04,14,18,24,29",04,322387974,882276151,"河北1注,江苏2注,山东5注,湖北1注,广东1注,陕西2注,共12注。",12,6519571,61,373665,1336,3000,54007,200,935004,10,8527271,5
2019086,2019-07-25(四),四,"16,22,24,26,28,31",06,318423888,868561562,"天津1注,江苏1注,福建1注,江西1注,广东1注,甘肃1注,青海1注,深圳4注,共11注。",11,6364807,120,156384,1475,3000,67830,200,1190814,10,10212836,5
2019087,2019-07-28(日),日,"04,05,07,09,21,30",04,348495228,904387916,"上海4注,安徽1注,共5注。",5,9423734,99,279276,994,3000,61058,200,1300800,10,6393538,5
2019088,2019-07-30(二),二,"13,14,15,21,23,29",13,320442344,848907760,"黑龙江1注,江苏3注,浙江3注,山东1注,湖南1注,广东7注,四川1注,云南1注,共18注。",18,5697370,77,203777,1852,3000,76697,200,1238738,10,12194123,5
2019089,2019-08-01(四),四,"02,04,14,16,20,22",11,321183320,851666935,"辽宁1注,安徽1注,湖北3注,湖南1注,广西1注,共7注。",7,6961515,104,165031,1201,3000,61937,200,1127679,10,12291918,5
2019090,2019-08-04(日),日,"02,03,06,08,14,22",04,355808718,912434874,"辽宁1注,广东1注,共2注。",2,10000000,93,289490,1079,3000,61443,200,1234613,10,7756791,5
2019091,2019-08-06(二),二,"07,10,21,24,29,32",11,321773688,965901226,"重庆1注,深圳1注,共2注。",2,10000000,94,260518,1182,3000,48596,200,1027933,10,7233888,5
2019092,2019-08-08(四),四,"09,17,27,28,32,33",08,325113036,961868391,"北京1注,江苏1注,浙江1注,重庆1注,湖南1注,广东1注,共6注。",6,6573767,67,176168,2218,3000,96986,200,1510147,10,14187938,5
2019093,2019-08-11(日),日,"05,07,08,09,20,22",02,343851622,870686214,"北京2注,河北1注,内蒙古1注,辽宁2注,吉林1注,上海1注,江苏1注,浙江3注,安徽2注,福建1注,山东3注,河南5注,湖北2注,广西1注,甘肃1注,共27注。",27,5590139,629,31664,2755,3000,124188,200,1910404,10,7322377,5
2019094,2019-08-13(二),二,"05,10,12,18,19,27",06,318739184,870773310,"江苏1注,浙江2注,江西2注,广东1注,陕西1注,深圳1注,共8注。",8,6822140,301,60536,1930,3000,90607,200,1519430,10,8838174,5
2019095,2019-08-15(四),四,"02,05,14,19,21,28",01,327102912,908224516,"辽宁2注,广东1注,共3注。",3,10000000,95,236670,843,3000,50960,200,1037704,10,9449489,5
2019096,2019-08-18(日),日,"05,07,12,18,27,32",11,355103324,720969696,"河北1注,山西25注,辽宁1注,江西1注,山东1注,重庆1注,河南3注,广东2注,广西1注,四川11注,甘肃1注,共48注。",48,5399584,310,77338,1661,3000,73201,200,1256085,10,9183250,5
2019097,2019-08-20(二),二,"03,05,18,24,25,31",09,328319954,729874065,"辽宁1注,广东2注,陕西1注,新疆1注,共5注。",5,7465772,98,157255,1765,3000,77971,200,1313064,10,13042526,5
2019098,2019-08-22(四),四,"03,11,12,14,17,26",09,334187522,759762439,"辽宁1注,黑龙江1注,浙江1注,湖南1注,共4注。",4,9535306,136,166739,1215,3000,69931,200,1352743,10,8377424,5
2019099,2019-08-25(日),日,"07,14,22,23,27,30",08,355328056,667283924,"吉林16注,黑龙江1注,安徽3注,江西1注,山东1注,广东1注,四川2注,宁夏1注,共26注。",26,5524776,185,92190,2027,3000,96967,200,1636993,10,12809107,5
2019100,2019-08-27(二),二,"01,04,12,13,30,32",08,334319180,720116287,"浙江1注,湖北1注,共2注。",2,10000000,60,404624,845,3000,45195,200,968141,10,9090234,5
2020001,2020-01-02(四),四,"02,15,23,26,29,30",02,388311860,939054504,"河南1注,湖北1注,四川2注,共4注。",4,10000000,113,275836,1002,3000,57520,200,1191091,10,7834739,5
2020002,2020-01-05(日),日,"04,09,14,15,16,29",11,410784878,911355134,"北京1注,天津1注,河北1注,山西1注,辽宁1注,江苏1注,安徽1注,山东2注,重庆2注,广东2注,贵州1注,云南2注,共16注。",16,6188650,194,122541,2193,3000,102658,200,1708975,10,12398437,5
